Title,Rating,Votes,Duration,Genre
Dan Da Dan: First Encounter,8.2,2600.0,83.0,Fantasy
Justice League: Crisis on Infinite Earths - Part Two,5.5,5200.0,94.0,Fantasy
Harry Potter and the Stone,8.0,155.0,152.0,Fantasy
Buffalo Kids,6.6,632.0,93.0,Fantasy
Hanu Man,7.7,29000.0,158.0,Fantasy
Woodwalkers,5.4,347.0,103.0,Fantasy
Dragonkeeper,5.7,1600.0,98.0,Fantasy
Seven Cemeteries,4.5,497.0,84.0,Fantasy
Cinderella's Revenge,3.7,1100.0,85.0,Fantasy
Man and Witch: The Dance of a Thousand Steps,5.5,326.0,94.0,Fantasy
Kanguva,4.5,14000.0,152.0,Fantasy
Witch,5.1,1400.0,107.0,Fantasy
Cells at Work!,6.8,168.0,109.0,Fantasy
The Slave and the Sorcerer,6.7,37.0,86.0,Fantasy
Chantal in Fairyland,4.6,2600.0,118.0,Fantasy
Ghost Cat Anzu,6.5,700.0,97.0,Fantasy
Dalia y el Libro Rojo,6.7,47.0,107.0,Fantasy
Overlord: The Sacred Kingdom,7.0,699.0,135.0,Fantasy
Rebellious,6.0,160.0,94.0,Fantasy
A.R.M,7.1,8500.0,150.0,Fantasy
Robin and the Hoods,4.4,504.0,100.0,Fantasy
The Night Before Christmas in Wonderland,6.3,507.0,80.0,Fantasy
Tim Travers & the Time Travelers Paradox,6.9,273.0,95.0,Fantasy
Devil's Knight,5.4,777.0,90.0,Fantasy
Thangalaan,6.6,6500.0,156.0,Fantasy
Mononoke the Movie: The Phantom in the Rain,6.8,1200.0,89.0,Fantasy
School of Magical Animals 3,5.9,297.0,105.0,Fantasy
A Trip Elsewhere,5.6,94.0,93.0,Fantasy
Warchief,2.5,601.0,94.0,Fantasy
Lesbian Space Princess,8.1,96.0,87.0,Fantasy
Balestra,5.1,510.0,145.0,Fantasy
The Invisibles,5.9,453.0,111.0,Fantasy
Super-Charlie,6.3,104.0,80.0,Fantasy
Ryan's World the Movie: Titan Universe Adventure,1.8,640.0,80.0,Fantasy
"Love, Danielle",8.9,38.0,79.0,Fantasy
Sketch,8.3,42.0,92.0,Fantasy
Alienoid: The Return to the Future,6.5,2500.0,122.0,Fantasy
My Oni Girl,6.0,1700.0,112.0,Fantasy
Else,6.1,223.0,100.0,Fantasy
Snatched a Billionaire to Be My Husband,7.6,649.0,70.0,Fantasy
Spirit World,5.8,56.0,94.0,Fantasy
Shrek 5: The Contract - A Fan Made Film,7.0,18.0,84.0,Fantasy
White Snake: Afloat,6.9,429.0,133.0,Fantasy
Witch Hunter,5.2,21.0,80.0,Fantasy
The Keepers of the 5 Kingdoms,4.1,216.0,109.0,Fantasy
Orang Ikan,6.5,31.0,83.0,Fantasy
Panda Bear in Africa,5.5,308.0,84.0,Fantasy
The Goat,6.0,90.0,100.0,Fantasy
The Yin Yang Master Zero,5.7,257.0,112.0,Fantasy
The Legend Hunters,5.0,17.0,0.0,Fantasy
Assassin's Guild,3.7,111.0,103.0,Fantasy
Gaami,6.4,2000.0,147.0,Fantasy
The Phantom Warrior,2.4,552.0,119.0,Fantasy
Nonostante,5.9,67.0,93.0,Fantasy
Once Upon a Christmas Wish,6.1,313.0,90.0,Fantasy
Seven Seas Seven Hills,8.6,85.0,90.0,Fantasy
The Opera!,7.1,45.0,106.0,Fantasy
Barroz: Guardian of Treasures,3.5,943.0,155.0,Fantasy
Witchy Ways,6.9,35.0,0.0,Fantasy
Zak & Wowo: The Legend of Lendarys,5.7,86.0,85.0,Fantasy
Schneewittchen,0.0,0.0,70.0,Fantasy
Mayan,8.8,129.0,113.0,Fantasy
The Sisters,4.7,144.0,122.0,Fantasy
Phallacies,0.0,0.0,101.0,Fantasy
Vertical,5.2,115.0,111.0,Fantasy
SuperKlaus,4.3,191.0,88.0,Fantasy
The Woods Are Real,2.4,458.0,80.0,Fantasy
We Work for the Dead,6.7,505.0,84.0,Fantasy
Schirkoa: In Lies We Trust,5.6,153.0,103.0,Fantasy
The Casagrandes Movie,5.6,652.0,89.0,Fantasy
Heartsping : Teenieping of Love,6.9,21.0,0.0,Fantasy
Vidente por Acidente,5.0,72.0,93.0,Fantasy
Big City Greens the Movie: Spacecation,6.2,530.0,0.0,Fantasy
"Maya, donne-moi un titre",6.4,47.0,61.0,Fantasy
Dr. Sander's Sleep Cure,6.3,621.0,98.0,Fantasy
Empire Queen: The Golden Age of Magic,3.2,204.0,148.0,Fantasy
Spirit Riser,6.7,33.0,98.0,Fantasy
Elli and the Ghostly Ghost Train,5.0,89.0,86.0,Fantasy
The Vord,3.4,64.0,101.0,Fantasy
The Heartsmith,9.6,42.0,95.0,Fantasy
Fureru,6.4,23.0,107.0,Fantasy
Nyctophobia,7.6,1800.0,90.0,Fantasy
Dead Dead Demon's Dededede Destruction,7.0,136.0,120.0,Fantasy
Perdiendo el Juicio,7.2,17.0,0.0,Fantasy
King Baby,7.0,23.0,88.0,Fantasy
River of Ghosts,3.0,301.0,102.0,Fantasy
The Traveller,5.2,201.0,134.0,Fantasy
Universal Groove,5.4,169.0,74.0,Fantasy
My Redneck Neighbor: Chapter 2 - Let the Games Begin,0.0,0.0,55.0,Fantasy
Intercambiadas,6.5,50.0,97.0,Fantasy
Hiçbir Sey Normal Degil,6.6,53.0,71.0,Fantasy
Captain Avispa,5.8,172.0,96.0,Fantasy
A Song from the Dark,4.8,2200.0,105.0,Fantasy
The Fisherman,7.1,41.0,105.0,Fantasy
Last Song for You,7.3,89.0,110.0,Fantasy
Taisu Xilie,0.0,0.0,100.0,Fantasy
Enchanting Christmas,6.4,348.0,91.0,Fantasy
Nie Xiaoqian,6.4,15.0,112.0,Fantasy
Bhairadevi,8.8,43.0,134.0,Fantasy
Letuchiy korabl,3.8,290.0,100.0,Fantasy
"Die Heinzels: Neue Mützen, Neue Mission",6.4,70.0,76.0,Fantasy
Rita,5.8,264.0,107.0,Fantasy
Dragon Ball Z Kai,8.4,65.0,82.0,Fantasy
Bodegón con fantasmas,6.5,147.0,88.0,Fantasy
Perfect Blue,7.4,5.0,0.0,Fantasy
Dongeng Sang Kancil,8.1,77.0,99.0,Fantasy
Aalan,6.3,1100.0,137.0,Fantasy
Joachim and the Apocalypse,7.2,12.0,90.0,Fantasy
Kajolrekha,6.3,170.0,156.0,Fantasy
Letters at Christmas,3.7,168.0,84.0,Fantasy
Penguin Girl,6.8,5.0,98.0,Fantasy
Baba Yaga spasaet Novyy god,4.4,113.0,99.0,Fantasy
Fragments of Us,8.3,8.0,49.0,Fantasy
Videotheque,6.1,98.0,112.0,Fantasy
Hold Me Close,6.6,9.0,98.0,Fantasy
Oshi no Ko: The Final Act,7.7,92.0,129.0,Fantasy
The Time Travel Hills,5.8,68.0,82.0,Fantasy
Saint Young Men: Holy Men vs Demon Army,3.0,13.0,93.0,Fantasy
"Don't Cry, Butterfly",6.4,107.0,97.0,Fantasy
Don Dukun,7.0,48.0,98.0,Fantasy
Fidil Ghorm,7.8,7.0,86.0,Fantasy
Carol,8.3,47.0,115.0,Fantasy
Planet 7693,7.6,66.0,110.0,Fantasy
All In,5.6,84.0,103.0,Fantasy
The Sleeping Woman,5.2,546.0,110.0,Fantasy
The Evil Fairy Queen,5.6,45.0,90.0,Fantasy
UmroAyyar - A New Beginning,6.9,669.0,135.0,Fantasy
Noaptea lui Vlad,7.8,49.0,0.0,Fantasy
Hanami,6.8,95.0,96.0,Fantasy
Niko: Beyond the Northern Lights,6.3,298.0,86.0,Fantasy
Naag Bhoomi,5.7,7.0,130.0,Fantasy
The Epidemic,5.8,69.0,95.0,Fantasy
Princesa Adormecida,3.8,152.0,80.0,Fantasy
River Returns,6.8,12.0,109.0,Fantasy
The Seductress from Hell,7.0,16.0,102.0,Fantasy
Gypsy Moon,5.3,13.0,0.0,Fantasy
Sunce nikad vise,7.5,20.0,72.0,Fantasy
The Proud Princess,7.1,98.0,84.0,Fantasy
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,7.0,26.0,71.0,Fantasy
Pechi,5.5,1500.0,110.0,Fantasy
Vampire Genesis,4.4,36.0,105.0,Fantasy
Traces of Love,6.5,901.0,105.0,Fantasy
The Secret of Pin-Up Island,7.4,92.0,107.0,Fantasy
My Future You,8.5,45.0,109.0,Fantasy
War of the Ninja Monsters: Jaron vs Goura,0.0,0.0,55.0,Fantasy
Un cuento de pescadores,7.2,36.0,103.0,Fantasy
Fuuto PI: Portrait of Kamen Rider Skull,7.5,30.0,82.0,Fantasy
Advent,7.5,6.0,119.0,Fantasy
Una ballena,6.0,47.0,108.0,Fantasy
Sureshinteyum Sumalathayudeyum Hridayahariyaya Pranayakatha,5.9,83.0,138.0,Fantasy
Ognivo,5.4,213.0,105.0,Fantasy
Si Juki the Movie: Harta Pulau Monyet,6.0,114.0,107.0,Fantasy
Into the Mortal World,6.8,137.0,118.0,Fantasy
Mephisto,5.4,61.0,108.0,Fantasy
Il ladro di stelle cadenti,8.5,24.0,0.0,Fantasy
Princess Halle and the Jester,4.7,59.0,71.0,Fantasy
Nature Cat's Nature Movie Special Extraordinaire,7.2,17.0,0.0,Fantasy
Askepote,3.5,80.0,72.0,Fantasy
Domovyonok Kuzya,6.5,801.0,90.0,Fantasy
Les tempêtes,5.7,21.0,84.0,Fantasy
Blue Christmas,5.8,20.0,79.0,Fantasy
Spin the Wheel,6.0,87.0,102.0,Fantasy
Ebenezer: The Traveler,3.5,144.0,102.0,Fantasy
The Jester from Transylvania,4.8,37.0,102.0,Fantasy
The Worlds Divide,8.0,36.0,120.0,Fantasy
JAPA,7.5,15.0,110.0,Fantasy
Two Breaths,8.1,21.0,18.0,Fantasy
Wonderland,6.8,12.0,120.0,Fantasy
Nueva Tierra,7.9,29.0,123.0,Fantasy
Maxxie LaWow: Drag Super-shero,8.9,54.0,114.0,Fantasy
White Cobra Diamond Fox vs the Golden Eye,5.2,23.0,90.0,Fantasy
Cedric & Alysia,5.1,51.0,84.0,Fantasy
Malaikottai Vaaliban,6.0,4100.0,156.0,Fantasy
Snake Skin Beauty,4.1,19.0,83.0,Fantasy
Yao Shen Ling,6.7,66.0,93.0,Fantasy
The Gesuidouz,6.9,52.0,93.0,Fantasy
Fights Break Sphere 3,4.7,8.0,81.0,Fantasy
Double Tuckerr,5.0,1200.0,120.0,Fantasy
Mother Maker Lover Taker,6.1,32.0,99.0,Fantasy
Beast of Two Worlds,6.8,24.0,0.0,Fantasy
Respati,5.8,277.0,112.0,Fantasy
The Beads,6.3,11.0,100.0,Fantasy
The Ballad of Hortensia,6.7,124.0,94.0,Fantasy
Turma da Mônica Jovem: Reflexos do Medo,2.8,256.0,88.0,Fantasy
PinkCity: A Psychedelic Meditation,0.0,0.0,95.0,Fantasy
The Eye of the Salamander,7.9,20.0,81.0,Fantasy
Wedding Diaries,9.0,2000.0,121.0,Fantasy
Dead Dead Demon's Dededede Destruction Zenpen,7.0,137.0,120.0,Fantasy
Wicked Season,5.4,34.0,0.0,Fantasy
Paralokam,0.0,0.0,101.0,Fantasy
Ooru Peru Bhairavakona,5.7,1700.0,133.0,Fantasy
Samaya bolshaya luna,2.4,127.0,105.0,Fantasy
Achilles Curse and the Curse of Treasure,7.4,24.0,125.0,Fantasy
"Fallen Leaves, Broken Lighters",7.8,6.0,96.0,Fantasy
Hakkenden,5.8,71.0,149.0,Fantasy
Fushigi Dagashiya Zenitendo,7.9,15.0,103.0,Fantasy
Ienai Himitsu,6.9,59.0,115.0,Fantasy
Woof Woof Daddy,6.5,39.0,105.0,Fantasy
Iron Nest of the Moon,7.6,13.0,70.0,Fantasy
Tokusou Sentai Dekaranger 20th: Fireball Booster,7.1,29.0,50.0,Fantasy
"The Girl, the Hunter & the Firefly",7.3,19.0,98.0,Fantasy
Keo=peul-ji-ok,5.3,6.0,94.0,Fantasy
10/31 Part 4,5.6,17.0,87.0,Fantasy
Vincent,8.5,33.0,92.0,Fantasy
Vasilisa i khraniteli vremeni,3.1,66.0,98.0,Fantasy
Pushpaka Vimanam,5.6,16.0,137.0,Fantasy
Estación Wadley,0.0,0.0,96.0,Fantasy
The Umbrella Fairy,5.5,48.0,95.0,Fantasy
Princezna na hrásku,5.6,63.0,80.0,Fantasy
Brush of the God,6.5,13.0,74.0,Fantasy
Casa de Novia,0.0,0.0,110.0,Fantasy
The Journey of Flower,3.9,25.0,97.0,Fantasy
Dank Frank,0.0,0.0,81.0,Fantasy
Darker Than Night,4.8,23.0,82.0,Fantasy
Ella,9.3,63.0,91.0,Fantasy
Supersiostry,3.9,134.0,90.0,Fantasy
Couple in the Woods,5.8,30.0,65.0,Fantasy
Formula vody,4.3,27.0,86.0,Fantasy
Anxious.,0.0,0.0,95.0,Fantasy
Witches of God,7.6,16.0,73.0,Fantasy
RB&O Live: Alice's Adventures in Wonderland,0.0,0.0,205.0,Fantasy
Maya Puthagam,5.4,424.0,122.0,Fantasy
Salomé,0.0,0.0,115.0,Fantasy
Demon Host,5.9,15.0,80.0,Fantasy
Apokrif,8.6,18.0,64.0,Fantasy
Fenómenos naturales,7.5,26.0,80.0,Fantasy
Bloodspawn,5.7,9.0,76.0,Fantasy
Lilla spöket Laban spökar igen,6.1,23.0,44.0,Fantasy
Self Harm,0.0,0.0,66.0,Fantasy
Megalodon Returns,3.7,8.0,0.0,Fantasy
Domovoy,4.3,289.0,102.0,Fantasy
Sith Wars: Episódio III - Fantasmas Dos Sith,8.6,113.0,99.0,Fantasy
Xiao zi,3.5,12.0,101.0,Fantasy
The Alpha Kings Wolfless Luna,7.6,9.0,0.0,Fantasy
Napoleon Street,0.0,0.0,110.0,Fantasy
Tri bogatyrya. Ni dnya bez podviga,5.7,62.0,61.0,Fantasy
Horse with No Name,7.7,11.0,72.0,Fantasy
Cloud Chamber,0.0,0.0,114.0,Fantasy
The Ghost of Annie Lee,0.0,0.0,103.0,Fantasy
UnichtoZhanna,3.4,47.0,98.0,Fantasy
Chyortov kamen,6.4,9.0,105.0,Fantasy
The Old Man and the Demon Sword,7.8,33.0,63.0,Fantasy
And Through the Portal We Go,7.0,7.0,83.0,Fantasy
Fatal Expedition,3.9,24.0,0.0,Fantasy
Avaidh,9.0,5.0,0.0,Fantasy
Code Duello: From the Tithebanner Saga,8.9,338.0,61.0,Fantasy
Heart Brakers,8.4,6.0,0.0,Fantasy
Chhota Bheem and the Curse of Damyaan,4.8,2300.0,145.0,Fantasy
Asher and Ruth,0.0,0.0,63.0,Fantasy
Wanderer,7.0,9.0,50.0,Fantasy
Apollon by Day Athena by Night,6.9,11.0,112.0,Fantasy
Dance with the Finless Promise,6.6,19.0,0.0,Fantasy
Tara - The Lost Star,9.9,10.0,90.0,Fantasy
Sahmeran Efsanesi-Tulhan,5.9,32.0,2.666666666666667e-10,Fantasy
Painted Skin,6.8,52.0,80.0,Fantasy
Our Crazy Love,0.0,0.0,86.0,Fantasy
Bob a Bobek ve filmu: Na stope Mrkvojeda,8.7,18.0,80.0,Fantasy
Libélula,0.0,0.0,90.0,Fantasy
IZLIYORLAR,7.2,28.0,113.0,Fantasy
Exile: Director's Cut,0.0,0.0,90.0,Fantasy
Dracu Ra,5.5,34.0,106.0,Fantasy
Soul Traveler (The Feature),4.2,21.0,96.0,Fantasy
Touken Ranbu Kai: Douden Chikashi Haberau Monora,0.0,0.0,69.0,Fantasy
Sharma & Ambani,9.1,183.0,104.0,Fantasy
Dragon Gate Inn,0.0,0.0,90.0,Fantasy
Madness Unplugged,0.0,0.0,17.0,Fantasy
Kuttante Shinigami,0.0,0.0,112.0,Fantasy
Velký Pán,7.0,8.0,73.0,Fantasy
Reptilians: Serpent Kings and Ancient Rulers,0.0,0.0,194.0,Fantasy
The Brothers Grimm: American Folktales,6.3,6.0,0.0,Fantasy
Gato Galactico e o Feitiço do Tempo,7.7,68.0,85.0,Fantasy
Santa's Chimney of Secrets,4.6,23.0,0.0,Fantasy
The Killer Goldfish,0.0,0.0,94.0,Fantasy
Bremenskie muzykanty,4.6,662.0,115.0,Fantasy
Dark Suns II - Binary Sunset,0.0,0.0,45.0,Fantasy
Les Écorchés - Partie 1,0.0,0.0,110.0,Fantasy
Grown,0.0,0.0,76.0,Fantasy
Let's Go! Anpanman: Baikinman and Lulun,6.5,7.0,64.0,Fantasy
Adopt me All hallows Eve II,0.0,0.0,3e-10,Fantasy
La Lengua Desnuda,3.6,8.0,0.0,Fantasy
Black Dragon,3.9,9.0,99.0,Fantasy
Le discours des songes,0.0,0.0,70.0,Fantasy
Let the Moon Be My Moon,0.0,0.0,75.0,Fantasy
Leatherbound,8.0,8.0,0.0,Fantasy
"Bryson, the Demon Slayer",4.5,12.0,59.0,Fantasy
Krapiva: Tsvetok smerti,6.0,48.0,81.0,Fantasy
Skazochnyy patrul. Shou prodolzhayetsya,7.2,11.0,65.0,Fantasy
Journey,0.0,0.0,70.0,Fantasy
Nebesko,5.2,10.0,73.0,Fantasy
Mortadella,0.0,0.0,90.0,Fantasy
My genie: secret wishes,0.0,0.0,90.0,Fantasy
Corpórea,5.3,7.0,0.0,Fantasy
The Legend of the Cat Demon,4.8,12.0,85.0,Fantasy
Sinoalice: The Very Last Story,0.0,0.0,74.0,Fantasy
Kyle and the Last Emerald,5.6,17.0,20.0,Fantasy
Pemburu Saka,0.0,0.0,89.0,Fantasy
Na Ratunek Ksiezniczce!,0.0,0.0,62.0,Fantasy
Bicho Monstro,8.0,5.0,75.0,Fantasy
11.11.18 Soldat Inconnu,0.0,0.0,78.0,Fantasy
The Last Night in the Life of Death,7.8,5.0,0.0,Fantasy
Dragen og de 5 elementer,0.0,0.0,260.0,Fantasy
The Watchers Roblox movie,0.0,0.0,35.0,Fantasy
Nijari,0.0,0.0,106.0,Fantasy
Kyle and the Last Emerald 2,8.4,7.0,15.0,Fantasy
Un trago de infierno,0.0,0.0,90.0,Fantasy
Sihirli Ormana Yolculuk,0.0,0.0,80.0,Fantasy
PJ,0.0,0.0,108.0,Fantasy
I Am Moon,8.0,9.0,127.0,Fantasy
Qianhe xiansheng,0.0,0.0,82.0,Fantasy
LUDA,7.2,6.0,86.0,Fantasy
The Eternal Footman,0.0,0.0,100.0,Fantasy
Trident : The Beginning,0.0,0.0,65.0,Fantasy
Hero Kid,0.0,0.0,90.0,Fantasy
The Wager,0.0,0.0,83.0,Fantasy
Bob's Hops,0.0,0.0,90.0,Fantasy
Bezumnyy angel Pinokkio,0.0,0.0,255.0,Fantasy
Markus Bixby,0.0,0.0,65.0,Fantasy
Xin Long Men Ke Zhan,3.2,5.0,0.0,Fantasy
The Lost Elf on Christmas,7.4,15.0,0.0,Fantasy
Kan dao ling hun de na zhi yan shi gong,3.3,12.0,124.0,Fantasy
Prologue: Thalassophilia - A Cryptograph in Three Acts,0.0,0.0,15.0,Fantasy
The Seed,0.0,0.0,100.0,Fantasy
The Hay Man,0.0,0.0,74.0,Fantasy
Mystic Odyssey,0.0,0.0,144.0,Fantasy
At the Back of the North Wind,0.0,0.0,63.0,Fantasy
The Wizard Prince,0.0,0.0,59.0,Fantasy
Exsulum,0.0,0.0,58.0,Fantasy
Biography of Meng Po,0.0,0.0,76.0,Fantasy
Jack Hardy's Guide to Blackjack,0.0,0.0,90.0,Fantasy
The Way We Dream,0.0,0.0,63.0,Fantasy
Doors. Hotel Mystery,0.0,0.0,2.1666666666666667e-10,Fantasy
Entre Paris et Leuven,0.0,0.0,107.0,Fantasy
Dave Gentic & Headgun,0.0,0.0,57.0,Fantasy
Pepperonia,0.0,0.0,66.0,Fantasy
Suseteer: The Movie,0.0,0.0,100.0,Fantasy
Cageling,5.9,8.0,69.0,Fantasy
Lucid Love,8.6,29.0,71.0,Fantasy
Diego of the Dead 2,0.0,0.0,60.0,Fantasy
Sun and Moon,0.0,0.0,163.0,Fantasy
Ghouroub,0.0,0.0,65.0,Fantasy
Huang Pi: God of Money,0.0,0.0,82.0,Fantasy
Platser som var animé för mig,0.0,0.0,100.0,Fantasy
Broken Glass,0.0,0.0,0.0,Fantasy
Hero Camp!,0.0,0.0,76.0,Fantasy
The Blinkless,7.8,12.0,59.0,Fantasy
Lyrical Protege: Corp World VS Artist World Vol 1,0.0,0.0,63.0,Fantasy
He's Not Pretty,0.0,0.0,64.0,Fantasy
Lost Dolls,0.0,0.0,110.0,Fantasy
Katu Pootha Malay,0.0,0.0,72.0,Fantasy
Abaixo das Árvores,0.0,0.0,70.0,Fantasy
The Wicklow's Witches,0.0,0.0,45.0,Fantasy
Cantos Escuros,0.0,0.0,90.0,Fantasy
Gangsta,0.0,0.0,64.0,Fantasy
Young doctor's notes,0.0,0.0,86.0,Fantasy
The Veyshal Movie,0.0,0.0,120.0,Fantasy
Línguas de Fogo,0.0,0.0,69.0,Fantasy
The Moon Asks for Help,0.0,0.0,96.0,Fantasy
Lerainzer and Fail,0.0,0.0,124.0,Fantasy
Oda: Vlucht door de Eeuwen,6.4,7.0,0.0,Fantasy
Pita's adventures,0.0,0.0,62.0,Fantasy
Mr. Squids,0.0,0.0,66.0,Fantasy
Confessions of Darkness,7.2,14.0,0.0,Fantasy
Pay Back,0.0,0.0,60.0,Fantasy
The Process of Change,0.0,0.0,41.0,Fantasy
Incident at Panther Hills: Bigfoot's Return,0.0,0.0,58.0,Fantasy
Steve's World,0.0,0.0,55.0,Fantasy
A Grey Night,0.0,0.0,56.0,Fantasy
NJPW SMP: The Movie,0.0,0.0,50.0,Fantasy
Legend of the Dead,0.0,0.0,74.0,Fantasy
Anora,7.6,150000.0,139.0,Romance
Wicked,7.5,141000.0,160.0,Romance
Babygirl,6.0,47000.0,114.0,Romance
It Ends with Us,6.4,81000.0,130.0,Romance
We Live in Time,7.0,48000.0,108.0,Romance
The Count of Monte-Cristo,7.6,32000.0,178.0,Romance
Queer,6.5,18000.0,137.0,Romance
The Fall Guy,6.8,216000.0,126.0,Romance
F*** Marry Kill,5.2,1800.0,97.0,Romance
The Crow,4.7,32000.0,111.0,Romance
Fly Me to the Moon,6.6,48000.0,132.0,Romance
Love Lies Bleeding,6.6,56000.0,104.0,Romance
My Old Ass,6.9,37000.0,89.0,Romance
The Idea of You,6.3,72000.0,115.0,Romance
All We Imagine as Light,7.1,8900.0,118.0,Romance
A Family Affair,5.3,36000.0,111.0,Romance
Sidelined: The QB and Me,5.9,3500.0,99.0,Romance
Culpa Tuya,5.2,12000.0,118.0,Romance
Beating Hearts,7.0,4000.0,166.0,Romance
Your Monster,6.4,5400.0,103.0,Romance
Jane Austen Wrecked My Life,6.5,151.0,94.0,Romance
Killer Heat,5.6,13000.0,95.0,Romance
Guilty Pleasure,5.5,73.0,119.0,Romance
Emmanuelle,4.2,1500.0,107.0,Romance
Loveable,8.1,1300.0,101.0,Romance
Young Woman and the Sea,7.5,17000.0,129.0,Romance
Lonely Planet,5.7,11000.0,94.0,Romance
A Nice Indian Boy,7.2,149.0,96.0,Romance
Grafted,5.6,2000.0,96.0,Romance
Find Me Falling,6.3,12000.0,93.0,Romance
Love Me,5.2,2200.0,91.0,Romance
Someone Like You,5.8,2000.0,118.0,Romance
Upgraded,6.1,29000.0,104.0,Romance
Boot Camp,5.8,1000.0,94.0,Romance
La Cocina,7.2,2300.0,139.0,Romance
Lisa Frankenstein,6.1,28000.0,101.0,Romance
We're All Gonna Die,8.4,79.0,110.0,Romance
The Tearsmith,5.2,12000.0,103.0,Romance
Touch,7.4,5200.0,121.0,Romance
Mother of the Bride,4.8,17000.0,88.0,Romance
Die Alone,5.7,2600.0,91.0,Romance
Girl Haunts Boy,6.3,2800.0,100.0,Romance
Mon Potongo,6.6,128.0,149.0,Romance
Lilies Not for Me,7.8,75.0,99.0,Romance
Irish Wish,5.2,21000.0,93.0,Romance
Chosen Family,4.6,258.0,88.0,Romance
Winter Spring Summer or Fall,6.5,386.0,97.0,Romance
Players,5.7,12000.0,105.0,Romance
Swap,3.0,326.0,86.0,Romance
Our Little Secret,5.7,23000.0,101.0,Romance
Five Blind Dates,5.1,1900.0,83.0,Romance
The Dead Thing,4.7,808.0,94.0,Romance
Ask Me What You Want,3.6,312.0,114.0,Romance
My Favourite Cake,7.4,6900.0,97.0,Romance
Grand Tour,6.5,1400.0,128.0,Romance
Girls Will Be Girls,7.1,2300.0,118.0,Romance
The Best Christmas Pageant Ever,6.8,6000.0,99.0,Romance
Lick,6.3,719.0,75.0,Romance
Turn Me On,5.6,436.0,99.0,Romance
Role Play,5.5,19000.0,100.0,Romance
How to Date Billy Walsh,5.2,3900.0,98.0,Romance
Turtles All the Way Down,6.6,6800.0,111.0,Romance
Beautiful Wedding,4.1,4100.0,100.0,Romance
Vulgar,6.7,103.0,103.0,Romance
The Merry Gentlemen,4.8,10000.0,87.0,Romance
Gone Running,7.1,3800.0,105.0,Romance
City Hunter,6.3,5500.0,102.0,Romance
Pedro Páramo,6.3,2800.0,130.0,Romance
The Greatest Hits,6.2,7200.0,94.0,Romance
This Is Me... Now,4.1,7100.0,65.0,Romance
This Time Next Year,5.6,2100.0,116.0,Romance
You Are the Apple of My Eye,7.6,3300.0,101.0,Romance
Through My Window: Looking at You,5.4,5000.0,105.0,Romance
Take My Hand,6.3,282.0,102.0,Romance
Romance on the Ranch,6.8,288.0,88.0,Romance
Darkest Miriam,6.9,29.0,87.0,Romance
Hot Frosty,5.3,14000.0,92.0,Romance
Marmalade,6.2,3500.0,99.0,Romance
High Tide,6.6,488.0,101.0,Romance
Wallbanger,5.7,640.0,118.0,Romance
Three Friends,6.6,601.0,117.0,Romance
Timestalker,5.5,2800.0,89.0,Romance
The Astronaut Lovers,7.1,548.0,116.0,Romance
A True Gentleman,4.5,2000.0,110.0,Romance
The Silence of Marcos Tremmer,6.0,128.0,112.0,Romance
Cinderella's Curse,3.3,1300.0,82.0,Romance
Plan B,5.9,1100.0,90.0,Romance
Premalu,7.8,19000.0,156.0,Romance
Qalb,6.6,2300.0,147.0,Romance
Amar Singh Chamkila,7.8,16000.0,145.0,Romance
5lbs of Pressure,5.3,1600.0,111.0,Romance
Freedom,5.9,1300.0,110.0,Romance
The Family Star,5.4,5400.0,159.0,Romance
I Can Never Be Yours,8.7,123.0,0.0,Romance
Sex,6.7,858.0,125.0,Romance
Young Werther,5.7,202.0,101.0,Romance
Love in the Big City,7.5,1300.0,118.0,Romance
Cinderella's Revenge,3.7,1100.0,85.0,Romance
Layla,6.1,329.0,100.0,Romance
The Air He Breathes,6.4,357.0,106.0,Romance
The Southern Chronicles,8.8,2300.0,120.0,Romance
Drained,4.6,288.0,107.0,Romance
Perfect Endings,5.5,184.0,100.0,Romance
The Groomsmen: First Look,6.1,377.0,82.0,Romance
The Lifeguards,3.9,136.0,107.0,Romance
Two to One,6.0,690.0,116.0,Romance
Savi,6.2,35000.0,126.0,Romance
Love,7.3,265.0,119.0,Romance
Now or Never!,2.1,17000.0,0.0,Romance
Teri Baaton Mein Aisa Uljha Jiya,6.2,54000.0,141.0,Romance
My Name Is Loh Kiwan,6.7,4300.0,131.0,Romance
Christmas Cowboy,6.8,99.0,0.0,Romance
Haunted Heart,4.8,452.0,128.0,Romance
Still Fabulous,4.9,839.0,92.0,Romance
The Glassworker,7.5,1500.0,98.0,Romance
Her Story,7.7,1700.0,123.0,Romance
Bonjour Tristesse,6.0,84.0,110.0,Romance
The Groomsmen Last Dance,6.9,332.0,0.0,Romance
Another End,6.5,703.0,129.0,Romance
Música,6.4,5000.0,91.0,Romance
Uranus 2324,6.6,4700.0,130.0,Romance
Books & Drinks,6.5,75.0,94.0,Romance
Previously Saved Version,5.5,400.0,117.0,Romance
Langue Étrangère,6.7,476.0,101.0,Romance
Intoxicated by Love,8.5,12000.0,118.0,Romance
The Private Eye,3.6,126.0,115.0,Romance
Bau: Artist at War,7.1,52.0,130.0,Romance
Private Tutor,4.9,182.0,65.0,Romance
"Hello, Love, Again",6.8,790.0,122.0,Romance
